,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,fee,ABM
6,1612530000000650455,ENDING_CASH,10000000,231,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,232,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,232,NoiseAgent,11698776.0,,,,,,,,,,,,,,-17.0
12,0,HOLDINGS_UPDATED,,232,NoiseAgent,12797984.0,,,,,,,,,,,,,,-28.0
15,0,HOLDINGS_UPDATED,,232,NoiseAgent,22790784.0,,,,,,,,,,,,,,-128.0
19,1612522805612309671,HOLDINGS_UPDATED,,232,NoiseAgent,23690136.0,,,,,,,,,,,,,,-137.0
22,1612522812311431346,HOLDINGS_UPDATED,,232,NoiseAgent,29985600.0,,,,,,,,,,,,,,-200.0
27,1612530000001103061,ENDING_CASH,9984400,232,NoiseAgent,9984400.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,233,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000009536,ENDING_CASH,10000000,233,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,234,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000006917420,ENDING_CASH,10000000,234,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,235,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000000327410,ENDING_CASH,10000000,235,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,236,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000007955594,ENDING_CASH,10000000,236,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,237,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000004102781,ENDING_CASH,10000000,237,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,238,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000005595126,ENDING_CASH,10000000,238,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,239,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,239,NoiseAgent,4003360.0,,,,,,,,,,,,,,60.0
13,1612519507080201655,HOLDINGS_UPDATED,,239,NoiseAgent,5600.0,,,,,,,,,,,,,,100.0
18,1612530000006179346,ENDING_CASH,10006200,239,NoiseAgent,10006200.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,240,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000007142357,ENDING_CASH,10000000,240,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,241,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003568701,ENDING_CASH,10000000,241,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,242,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003661789,ENDING_CASH,10000000,242,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,243,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001791518,ENDING_CASH,10000000,243,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,244,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,244,NoiseAgent,4098407.0,,,,,,,,,,,,,,59.0
12,0,HOLDINGS_UPDATED,,244,NoiseAgent,-2700.0,,,,,,,,,,,,,,100.0
17,1612530000007435245,ENDING_CASH,9997900,244,NoiseAgent,9997900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,245,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,245,NoiseAgent,5699269.0,,,,,,,,,,,,,,43.0
12,0,HOLDINGS_UPDATED,,245,NoiseAgent,-1700.0,,,,,,,,,,,,,,100.0
17,1612530000003901122,ENDING_CASH,9998900,245,NoiseAgent,9998900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,246,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002763899,ENDING_CASH,10000000,246,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,247,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001676317,ENDING_CASH,10000000,247,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,248,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000005655988,ENDING_CASH,10000000,248,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,249,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000007694828,ENDING_CASH,10000000,249,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,250,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002057709,ENDING_CASH,10000000,250,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,251,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002260668,ENDING_CASH,10000000,251,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,252,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,252,NoiseAgent,15099745.0,,,,,,,,,,,,,,-51.0
13,1612519134905188633,HOLDINGS_UPDATED,,252,NoiseAgent,19999500.0,,,,,,,,,,,,,,-100.0
18,1612530000006981047,ENDING_CASH,9998900,252,NoiseAgent,9998900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,253,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,253,NoiseAgent,16200868.0,,,,,,,,,,,,,,-62.0
12,0,HOLDINGS_UPDATED,,253,NoiseAgent,20001400.0,,,,,,,,,,,,,,-100.0
17,1612530000007909417,ENDING_CASH,10000800,253,NoiseAgent,10000800.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,254,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000006461437,ENDING_CASH,10000000,254,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,255,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,255,NoiseAgent,-900.0,,,,,,,,,,,,,,100.0
14,1612530000003868110,ENDING_CASH,9999700,255,NoiseAgent,9999700.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,256,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001781414,ENDING_CASH,10000000,256,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,257,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000020062,ENDING_CASH,10000000,257,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,258,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001216331,ENDING_CASH,10000000,258,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,259,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001924584,ENDING_CASH,10000000,259,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,260,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003853932,ENDING_CASH,10000000,260,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,261,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002536054,ENDING_CASH,10000000,261,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,262,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000558350,ENDING_CASH,10000000,262,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,263,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,263,NoiseAgent,4999200.0,,,,,,,,,,,,,,50.0
13,1612517707564360521,HOLDINGS_UPDATED,,263,NoiseAgent,3298928.0,,,,,,,,,,,,,,67.0
16,0,HOLDINGS_UPDATED,,263,NoiseAgent,1798688.0,,,,,,,,,,,,,,82.0
19,0,HOLDINGS_UPDATED,,263,NoiseAgent,1298608.0,,,,,,,,,,,,,,87.0
22,1612517715042872295,HOLDINGS_UPDATED,,263,NoiseAgent,-8702992.0,,,,,,,,,,,,,,187.0
25,1612517719858207043,HOLDINGS_UPDATED,,263,NoiseAgent,-10003200.0,,,,,,,,,,,,,,200.0
30,1612530000003730564,ENDING_CASH,9998000,263,NoiseAgent,9998000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,264,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000006105367,ENDING_CASH,10000000,264,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,265,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000009578,ENDING_CASH,10000000,265,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,266,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000006216174,ENDING_CASH,10000000,266,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,267,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000002053027,ENDING_CASH,10000000,267,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,268,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,268,NoiseAgent,19900495.0,,,,,,,,,,,,,,-99.0
13,1612518210398042242,HOLDINGS_UPDATED,,268,NoiseAgent,22000600.0,,,,,,,,,,,,,,-120.0
18,1612530000002693982,ENDING_CASH,9999880,268,NoiseAgent,9999880.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,269,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003683223,ENDING_CASH,10000000,269,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,270,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000008468228,ENDING_CASH,10000000,270,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,271,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000002082439,ENDING_CASH,10000000,271,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,272,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000464310,ENDING_CASH,10000000,272,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,273,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000542067,ENDING_CASH,10000000,273,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,274,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003393483,ENDING_CASH,10000000,274,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,275,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000008110158,ENDING_CASH,10000000,275,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,276,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000006189840,ENDING_CASH,10000000,276,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,277,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,277,NoiseAgent,3998200.0,,,,,,,,,,,,,,60.0
12,0,HOLDINGS_UPDATED,,277,NoiseAgent,-6004800.0,,,,,,,,,,,,,,160.0
16,1612521332010532156,HOLDINGS_UPDATED,,277,NoiseAgent,-10006000.0,,,,,,,,,,,,,,200.0
21,1612530000000859344,ENDING_CASH,9995200,277,NoiseAgent,9995200.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,278,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000004118558,ENDING_CASH,10000000,278,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,279,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000008642646,ENDING_CASH,10000000,279,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,280,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000191165,ENDING_CASH,10000000,280,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,281,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001293977,ENDING_CASH,10000000,281,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,282,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000002844543,ENDING_CASH,10000000,282,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,283,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000601133,ENDING_CASH,10000000,283,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,284,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000127990,ENDING_CASH,10000000,284,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,285,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,285,NoiseAgent,12698569.0,,,,,,,,,,,,,,-27.0
14,1612530000002699207,ENDING_CASH,9998407,285,NoiseAgent,9998407.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,286,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000008018632,ENDING_CASH,10000000,286,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,287,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,287,NoiseAgent,10300090.0,,,,,,,,,,,,,,-3.0
14,1612530000000950568,ENDING_CASH,10000072,287,NoiseAgent,10000072.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,288,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001217768,ENDING_CASH,10000000,288,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,289,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001832991,ENDING_CASH,10000000,289,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,290,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,290,NoiseAgent,3100.0,,,,,,,,,,,,,,100.0
14,1612530000004124873,ENDING_CASH,10003700,290,NoiseAgent,10003700.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,291,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000006061322,ENDING_CASH,10000000,291,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,292,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,292,NoiseAgent,1804018.0,,,,,,,,,,,,,,82.0
13,1612524088919737289,HOLDINGS_UPDATED,,292,NoiseAgent,4900.0,,,,,,,,,,,,,,100.0
18,1612530000001213857,ENDING_CASH,10005500,292,NoiseAgent,10005500.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,293,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,293,NoiseAgent,19999300.0,,,,,,,,,,,,,,-100.0
14,1612530000004715627,ENDING_CASH,9998700,293,NoiseAgent,9998700.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,294,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000005740810,ENDING_CASH,10000000,294,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,295,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,295,NoiseAgent,6999670.0,,,,,,,,,,,,,,30.0
13,1612518406334594702,HOLDINGS_UPDATED,,295,NoiseAgent,6099571.0,,,,,,,,,,,,,,39.0
18,1612530000001959247,ENDING_CASH,9999805,295,NoiseAgent,9999805.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,296,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003671825,ENDING_CASH,10000000,296,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,297,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002189763,ENDING_CASH,10000000,297,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,298,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000005258023,ENDING_CASH,10000000,298,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,299,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002435223,ENDING_CASH,10000000,299,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,300,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,300,NoiseAgent,-1100.0,,,,,,,,,,,,,,100.0
14,1612530000008185080,ENDING_CASH,9999500,300,NoiseAgent,9999500.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,301,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002242799,ENDING_CASH,10000000,301,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,302,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,302,NoiseAgent,16100122.0,,,,,,,,,,,,,,-61.0
13,1612522026895252298,HOLDINGS_UPDATED,,302,NoiseAgent,20000200.0,,,,,,,,,,,,,,-100.0
18,1612530000007447454,ENDING_CASH,9999600,302,NoiseAgent,9999600.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,303,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,303,NoiseAgent,16996290.0,,,,,,,,,,,,,,-70.0
13,1612519938873784742,HOLDINGS_UPDATED,,303,NoiseAgent,19994700.0,,,,,,,,,,,,,,-100.0
18,1612530000003264666,ENDING_CASH,9994100,303,NoiseAgent,9994100.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,304,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000171272,ENDING_CASH,10000000,304,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,305,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,305,NoiseAgent,4802756.0,,,,,,,,,,,,,,52.0
13,1612520339901008232,HOLDINGS_UPDATED,,305,NoiseAgent,5300.0,,,,,,,,,,,,,,100.0
18,1612530000003583942,ENDING_CASH,10005900,305,NoiseAgent,10005900.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,306,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000000131768,ENDING_CASH,10000000,306,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,307,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000003307690,ENDING_CASH,10000000,307,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,308,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,308,NoiseAgent,11199424.0,,,,,,,,,,,,,,-12.0
14,1612530000007441732,ENDING_CASH,9999352,308,NoiseAgent,9999352.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,309,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,309,NoiseAgent,1099021.0,,,,,,,,,,,,,,89.0
13,1612518332800980069,HOLDINGS_UPDATED,,309,NoiseAgent,-1100.0,,,,,,,,,,,,,,100.0
18,1612530000004029464,ENDING_CASH,9999500,309,NoiseAgent,9999500.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,310,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000006954156,ENDING_CASH,10000000,310,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,311,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000006813239,ENDING_CASH,10000000,311,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,312,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000008220803,ENDING_CASH,10000000,312,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,313,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,313,NoiseAgent,11299051.0,,,,,,,,,,,,,,-13.0
13,1612520007632101970,HOLDINGS_UPDATED,,313,NoiseAgent,19992700.0,,,,,,,,,,,,,,-100.0
18,1612530000004736856,ENDING_CASH,9992100,313,NoiseAgent,9992100.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,314,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001427805,ENDING_CASH,10000000,314,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,315,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000004775561,ENDING_CASH,10000000,315,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,316,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000002202278,ENDING_CASH,10000000,316,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,317,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000065196,ENDING_CASH,10000000,317,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,318,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000008117880,ENDING_CASH,10000000,318,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,319,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000003208432,ENDING_CASH,10000000,319,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,320,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,320,NoiseAgent,10600156.0,,,,,,,,,,,,,,-6.0
13,1612521519074646550,HOLDINGS_UPDATED,,320,NoiseAgent,20002600.0,,,,,,,,,,,,,,-100.0
18,1612530000003013427,ENDING_CASH,10002000,320,NoiseAgent,10002000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,321,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000000265485,ENDING_CASH,10000000,321,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,322,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,322,NoiseAgent,14500540.0,,,,,,,,,,,,,,-45.0
13,1612518687966601554,HOLDINGS_UPDATED,,322,NoiseAgent,20001200.0,,,,,,,,,,,,,,-100.0
18,1612530000002779415,ENDING_CASH,10000600,322,NoiseAgent,10000600.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,323,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000001665709,ENDING_CASH,10000000,323,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,324,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,324,NoiseAgent,8799544.0,,,,,,,,,,,,,,12.0
14,1612530000001166198,ENDING_CASH,9999616,324,NoiseAgent,9999616.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,325,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000004163536,ENDING_CASH,10000000,325,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,326,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000001981512,ENDING_CASH,10000000,326,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,327,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,0,HOLDINGS_UPDATED,,327,NoiseAgent,1305916.0,,,,,,,,,,,,,,87.0
13,1612520107773633524,HOLDINGS_UPDATED,,327,NoiseAgent,6800.0,,,,,,,,,,,,,,100.0
18,1612530000000858928,ENDING_CASH,10007400,327,NoiseAgent,10007400.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,328,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000000935634,ENDING_CASH,10000000,328,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,329,NoiseAgent,10000000.0,,,,,,,,,,,,,,
6,1612530000007304152,ENDING_CASH,10000000,329,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,330,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000004135111,ENDING_CASH,10000000,330,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,331,NoiseAgent,10000000.0,,,,,,,,,,,,,,
9,1612530000005187367,ENDING_CASH,10000000,331,NoiseAgent,10000000.0,,,,,,,,,,,,,,
2,1612483200000000000,HOLDINGS_UPDATED,,332,NoiseAgent,10000000.0,,,,,,,,,,,,,,
